ISO3,Name,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
NGA,Nigeria,0.293486415,0.293488049,0.298790276,0.304096852,0.297399759,0.291206002,0.284023254,0.276964112,0.278464933,0.278751187,0.315164401,0.383016496,0.388499814,0.398658238,0.394224848,0.414940326,0.417345172,0.418999316,0.422397187,0.202422314,0.210768373,0.230051809,0.229823938,0.232935489,0.238920543,0.251428481,0.254953371,0.250636114
NOR,Norway,0.649821625,0.656442304,0.661129594,0.662517283,0.66680436,0.668187903,0.6714941,0.675884888,0.674426646,0.67694595,0.696821169,0.742390426,0.746234025,0.748143189,0.745455068,0.760431117,0.759649312,0.76102633,0.78526197,0.798853389,0.798771048,0.789695347,0.791202462,0.784101997,0.772758961,0.765278436,0.771847235,0.763629133
OMN,Oman,0.365403653,0.365442982,0.367117659,0.36921477,0.375030407,0.38076196,0.387807667,0.394236866,0.391478632,0.395899312,0.3925631,0.425352812,0.434669374,0.443220862,0.443434395,0.457156662,0.452438856,0.465370497,0.474396661,0.50365052,0.500857071,0.493101288,0.492868052,0.494474029,0.505090039,0.504681892,0.495809695,0.500867947
PAK,Pakistan,0.341085247,0.341086002,0.335930878,0.330784374,0.331492359,0.332331638,0.329217837,0.324375275,0.329716361,0.317548064,0.346354675,0.422318753,0.421242982,0.418450277,0.418111555,0.442190481,0.437716751,0.441743304,0.449453795,0.280592063,0.277947957,0.275601302,0.279448008,0.280547893,0.28259222,0.307567824,0.311542236,0.306755388
PLW,Palau,0.398226824,0.399431821,0.401188192,0.402944564,0.403848402,0.404752239,0.395296313,0.396545511,0.402077696,0.407176701,0.421933627,0.431708096,0.432547629,0.435290614,0.436700203,0.433129082,0.429755442,0.434098431,0.43707601,0.438614791,0.475657265,0.479231575,0.48119061,0.484340453,0.483534012,0.483556448,0.483920722,0.485215568
PAN,Panama,0.342510268,0.346428501,0.35291983,0.358440653,0.356477808,0.352134146,0.355011604,0.358208704,0.351475553,0.355377585,0.346931346,0.35527843,0.36164341,0.373259847,0.371565277,0.380715887,0.386258075,0.376638131,0.383249421,0.407093188,0.407327114,0.396699251,0.390512562,0.393335277,0.382482806,0.376348739,0.381506396,0.378250848
PNG,Papua New Guinea,0.294813623,0.294992096,0.297902496,0.30080999,0.297892975,0.294952973,0.288825276,0.282780908,0.281261171,0.278333767,0.261584332,0.261199458,0.267274021,0.263663341,0.260155313,0.270866886,0.271253799,0.274029082,0.274267024,0.29070713,0.279531999,0.289031488,0.285133703,0.289476634,0.281065204,0.287268705,0.282784467,0.288389722
PRY,Paraguay,0.276362029,0.276781908,0.272664017,0.269660338,0.267305701,0.265270785,0.265884514,0.268995606,0.274496032,0.283170707,0.285214594,0.268200929,0.277014398,0.303743853,0.306418661,0.306901002,0.314482908,0.316585918,0.319227333,0.342788459,0.347579965,0.366384758,0.364370892,0.364144322,0.360410723,0.365229584,0.359083183,0.358806519
PER,Peru,0.351695083,0.351171038,0.355135223,0.332827082,0.331103572,0.328214718,0.325955214,0.325223619,0.330241529,0.335753338,0.330421996,0.348602064,0.349672215,0.357437037,0.349935322,0.363472654,0.376389734,0.377835764,0.384748827,0.396935309,0.399293575,0.404980579,0.398130228,0.40044083,0.404836473,0.400651765,0.390115688,0.388674383
PHL,Philippines,0.32768235,0.328530594,0.330824358,0.333731885,0.319861449,0.306289436,0.309741755,0.312846053,0.299445308,0.291787767,0.303309597,0.290219555,0.290986005,0.284605089,0.284044553,0.290467336,0.302390253,0.317226312,0.328779387,0.346696132,0.340735188,0.328222673,0.330540597,0.324408079,0.327731112,0.33655308,0.334916183,0.340735132
POL,Poland,0.451025365,0.451725539,0.454916778,0.456027625,0.452746442,0.452654464,0.454667968,0.459846843,0.456389199,0.448077635,0.452791152,0.4504982,0.463730323,0.479302114,0.487298346,0.497924707,0.512540104,0.522790768,0.541939499,0.568206701,0.57446714,0.560379055,0.556356731,0.557118455,0.545596738,0.543784956,0.534697969,0.534278265
PRT,Portugal,0.448059746,0.451183609,0.452196037,0.456890775,0.458221694,0.458868233,0.466300903,0.473712513,0.473033581,0.469875996,0.469584756,0.476873894,0.495790019,0.513600602,0.519052695,0.521100083,0.53081386,0.551803014,0.562139115,0.58313501,0.596704553,0.575711002,0.581302207,0.580592902,0.578760975,0.575875287,0.57842214,0.579360927
QAT,Qatar,0.37618297,0.378236655,0.390998523,0.400621438,0.402697186,0.406150989,0.408898896,0.412214734,0.414668494,0.414619924,0.443260329,0.516874497,0.516874382,0.461867181,0.480563709,0.486999673,0.471502885,0.48324684,0.500093308,0.503150923,0.499067916,0.500291162,0.49582426,0.500392163,0.50754341,0.536652155,0.538443282,0.54519878
ROU,Romania,0.380365254,0.384729748,0.382654286,0.373097557,0.368063046,0.36834388,0.376924967,0.391481285,0.384118824,0.391196719,0.40056987,0.390399018,0.425902894,0.449317439,0.460740998,0.436460191,0.422483976,0.396709325,0.405881366,0.423911065,0.437284548,0.431055529,0.43388355,0.44023842,0.424433839,0.437061348,0.439791115,0.440441658
RUS,Russian Federation,0.388515588,0.390535374,0.388366388,0.39779251,0.409376579,0.416706385,0.432310385,0.445841618,0.44879868,0.440108773,0.471243093,0.551452816,0.558848709,0.573799065,0.562076915,0.597480941,0.594296196,0.604857396,0.612331696,0.486472833,0.511373584,0.530613515,0.527543831,0.537779297,0.545128115,0.533024934,0.518735957,0.49978233
RWA,Rwanda,0.245692681,0.245696304,0.244687309,0.243684717,0.246808604,0.250188263,0.256616746,0.262970585,0.276485365,0.283519942,0.265595079,0.262570536,0.27508743,0.289163816,0.309655029,0.341948874,0.350852904,0.351977304,0.356923681,0.387398248,0.385795915,0.401613571,0.407990022,0.412536617,0.41066081,0.42213313,0.426945506,0.427442916
KNA,Saint Kitts and Nevis,0.430059771,0.431404081,0.432713375,0.434292349,0.435244577,0.436511306,0.437759239,0.444895611,0.45468282,0.463091684,0.528125268,0.499565006,0.492947659,0.503527501,0.525504611,0.551354089,0.557299656,0.564085481,0.574695863,0.534055608,0.569396409,0.55964125,0.578888414,0.557500746,0.557848833,0.562145036,0.561129478,0.562247038
LCA,Saint Lucia,0.440728068,0.441033094,0.436696132,0.432372844,0.438488595,0.445141969,0.439376056,0.434974035,0.452240886,0.452286839,0.506599425,0.461338397,0.453734551,0.460619292,0.464686837,0.465527392,0.467116728,0.458165957,0.464911,0.460843229,0.46539979,0.469049932,0.461560042,0.456512374,0.449010748,0.452428045,0.451927312,0.454542886
VCT,Saint Vincent and the Grenadines,0.429427109,0.429795926,0.431325431,0.43300098,0.434486711,0.435573331,0.431211738,0.426451933,0.440260411,0.445471333,0.503446339,0.479463523,0.473527798,0.480201619,0.484359218,0.493298172,0.498283549,0.498125604,0.4847123,0.490004272,0.49127066,0.480210779,0.47390625,0.477031528,0.481549093,0.489560327,0.489855537,0.493590336
WSM,Samoa,0.361980599,0.362035476,0.362543058,0.363023077,0.364218378,0.360866413,0.361801738,0.362669178,0.365406693,0.358162698,0.368684716,0.388775698,0.388544828,0.384557907,0.374977001,0.391792876,0.403658189,0.407274098,0.413922488,0.429809326,0.429567876,0.42713019,0.437076751,0.434812006,0.438782446,0.437449814,0.434370514,0.436425645
SMR,San Marino,0.564473791,0.5648796,0.565579046,0.568230096,0.58173018,0.585371939,0.586822947,0.587636341,0.587775377,0.588486268,0.607793521,0.680756902,0.682951958,0.691074186,0.697115205,0.718834705,0.712731419,0.715196047,0.623105983,0.584522826,0.643326312,0.639790703,0.638921005,0.631331433,0.627287398,0.641540624,0.645534432,0.645606503
STP,Sao Tome and Principe,0.39765895,0.397692082,0.398144351,0.39841272,0.397779302,0.398300102,0.395386592,0.392529834,0.379782577,0.373788651,0.31800415,0.301866046,0.302100167,0.304668754,0.307208737,0.309472512,0.309140624,0.339140459,0.340525867,0.351921095,0.354883453,0.357648816,0.359766481,0.363085517,0.36018206,0.360056579,0.366837939,0.371179572
SAU,Saudi Arabia,0.297621821,0.297865568,0.299827541,0.301034703,0.305616919,0.308853559,0.314487666,0.321398948,0.326432897,0.315010193,0.343000877,0.362735409,0.374391471,0.403534284,0.406557454,0.423830836,0.412866871,0.426720303,0.448664354,0.469873611,0.472431126,0.499175804,0.501285301,0.504399542,0.506019259,0.542994198,0.55135527,0.561959041
SEN,Senegal,0.335117916,0.33514099,0.334346139,0.333618467,0.336836754,0.340366233,0.345835672,0.350499747,0.340426344,0.348976153,0.332698518,0.292070082,0.293114771,0.294122008,0.316972248,0.292510508,0.292687164,0.303916162,0.308639479,0.312778243,0.318735989,0.33177327,0.330261121,0.342096434,0.345060862,0.345753731,0.348590535,0.351225144
SRB,Serbia,0.32945605,0.32945605,0.320099591,0.310743133,0.314291614,0.317840095,0.333314916,0.347596695,0.355655761,0.362670363,0.34154207,0.357087215,0.369423291,0.374218172,0.373715332,0.378218036,0.379755926,0.37937781,0.398976817,0.419813832,0.411551013,0.415406524,0.444985865,0.449283806,0.449940705,0.442804095,0.444623695,0.443952586
SYC,Seychelles,0.434596937,0.435213066,0.436362444,0.437659912,0.442150099,0.444129372,0.443663987,0.442708391,0.444734509,0.422309559,0.450484733,0.423506978,0.423520543,0.424868473,0.419092435,0.414887876,0.415964041,0.413981996,0.424224835,0.428808579,0.452600222,0.43859924,0.448888319,0.450194126,0.456371113,0.460296468,0.470495374,0.479021426
SLE,Sierra Leone,0.26648116,0.266483446,0.26423009,0.261978388,0.263628789,0.265320515,0.275007758,0.284335169,0.282105845,0.294008096,0.275200126,0.241367475,0.248176389,0.243091872,0.261579324,0.242187242,0.252173127,0.259035958,0.267803766,0.277880745,0.282674062,0.295406346,0.306749349,0.305571927,0.304894241,0.301262674,0.301051904,0.298044191
SGP,Singapore,0.567614445,0.580383822,0.589268517,0.591601097,0.604836134,0.630646346,0.633582584,0.649554998,0.647924581,0.659132723,0.657943654,0.716411992,0.731729189,0.741334728,0.724605883,0.754867972,0.769138678,0.777603057,0.790414196,0.81361195,0.810831821,0.789976781,0.795661334,0.799687695,0.80106545,0.803257056,0.808196096,0.811717839
SVK,Slovakia,0.42650417,0.422227484,0.425679973,0.426890258,0.429122304,0.434316867,0.440516519,0.451672507,0.457867114,0.463094568,0.477692662,0.501364045,0.514202292,0.513660014,0.513687244,0.508254103,0.508814777,0.502254,0.507462596,0.513111041,0.501371865,0.503256712,0.500957763,0.507982652,0.50799973,0.512290255,0.507177952,0.504515428
SVN,Slovenia,0.532617787,0.529826562,0.528985775,0.540146357,0.530238906,0.533227168,0.540863492,0.546888094,0.548258684,0.562262601,0.569742506,0.567488555,0.577899925,0.57300914,0.597793082,0.620277812,0.62776577,0.62897831,0.627309263,0.635043318,0.625678751,0.620221563,0.610820584,0.605172215,0.604944065,0.595832664,0.595263214,0.593531147
SLB,Solomon Islands,0.457729221,0.457729221,0.458776301,0.459823382,0.435351562,0.410879742,0.408839981,0.40680022,0.426557653,0.38664325,0.366962085,0.368741928,0.360157382,0.363317168,0.363727527,0.353434566,0.359345998,0.356768657,0.373650951,0.384337585,0.407687838,0.40288148,0.412506978,0.407951751,0.40910198,0.411703201,0.396150949,0.397084751
SOM,Somalia,0.266956848,0.266956848,0.274601446,0.282246043,0.284241265,0.286236487,0.287629989,0.289023491,0.270122369,0.241574816,0.283305287,0.374499609,0.367346866,0.358778671,0.368117024,0.411622701,0.413752536,0.425058123,0.433278471,0.453563175,0.457622007,0.356363884,0.358283155,0.356812172,0.351164405,0.353593083,0.351078652,0.354690675
ZAF,South Africa,0.372619252,0.370929778,0.365541532,0.362615106,0.363784042,0.37192492,0.37081579,0.369204227,0.368313571,0.371247928,0.367592122,0.368052955,0.363670649,0.362030202,0.362187318,0.351805889,0.350999089,0.351547585,0.364815474,0.371892052,0.363480942,0.382394538,0.365155646,0.359331682,0.359505813,0.356381485,0.361958841,0.354636077
ESP,Spain,0.479370683,0.48469933,0.488823179,0.49369276,0.503908596,0.516751202,0.516205913,0.519260802,0.518042339,0.517792191,0.526801488,0.535006632,0.537453984,0.53967001,0.531055571,0.523474108,0.530062887,0.532543118,0.530960533,0.537234177,0.541224985,0.541044167,0.545276132,0.540158122,0.538109464,0.532518049,0.535731893,0.531132995
LKA,Sri Lanka,0.354927698,0.353336619,0.354837401,0.35516373,0.352282202,0.347072712,0.356293397,0.364567578,0.359579375,0.357623962,0.339264259,0.336684532,0.335771491,0.337113462,0.33475239,0.329117541,0.33209089,0.337438018,0.352331574,0.369037673,0.38585971,0.38686217,0.384847401,0.388425219,0.399582429,0.395846658,0.390426014,0.378896226
SDN,Sudan,0.274006681,0.274017731,0.277578837,0.281157241,0.281873333,0.282696087,0.289578223,0.296386509,0.285735022,0.295619897,0.257674116,0.241587057,0.24044167,0.239908245,0.249309959,0.238987083,0.240190538,0.236530138,0.243833259,0.24583205,0.243661436,0.25846476,0.261379505,0.265930001,0.264096906,0.262886366,0.260319815,0.255431969
SUR,Suriname,0.368705461,0.368806428,0.37173361,0.374615496,0.373522523,0.372870226,0.372823424,0.372242989,0.377390545,0.372012156,0.393825011,0.313152573,0.313833449,0.319033387,0.315800919,0.30557098,0.309365158,0.309876508,0.314820083,0.316641979,0.322911491,0.322026024,0.333498291,0.329515446,0.324207428,0.324360929,0.329032412,0.328577523
SWZ,Swaziland,0.367879057,0.367908214,0.368438382,0.369039945,0.367779559,0.366751915,0.365995744,0.365170207,0.366732484,0.355936534,0.370206221,0.320550084,0.319880905,0.324297358,0.323236903,0.305888457,0.302341526,0.304319082,0.312971874,0.318973511,0.318426752,0.323062175,0.333582595,0.323194953,0.31838693,0.323918561,0.30945239,0.308930879
SWE,Sweden,0.621895483,0.62533803,0.629396388,0.631799118,0.643097005,0.64801253,0.654921586,0.665456551,0.669905985,0.674581974,0.6815666,0.72317812,0.726697838,0.726855765,0.725723918,0.743049575,0.750087294,0.748270608,0.748857405,0.755469377,0.75809768,0.743329524,0.739119937,0.730709982,0.727300778,0.721958465,0.725845515,0.721166313
CHE,Switzerland,0.612837055,0.613995451,0.618894526,0.624090833,0.631156351,0.638199614,0.640807528,0.643700147,0.640644945,0.641681799,0.6537703,0.696533857,0.706688734,0.706553233,0.700584954,0.714581338,0.710675637,0.711845906,0.719461618,0.731185448,0.728603213,0.714064947,0.704525372,0.70027691,0.699689953,0.69495988,0.692441805,0.693797375
SYR,Syrian Arab Republic,0.312869683,0.312151812,0.31274476,0.311522764,0.310503128,0.312500782,0.321618158,0.332426772,0.324123538,0.319616838,0.313367321,0.29510199,0.299520141,0.298224916,0.320419128,0.313994579,0.290228724,0.266370446,0.264711502,0.25692075,0.250309402,0.25197373,0.235043033,0.231600983,0.227861669,0.22518397,0.229222245,0.224958643
TJK,Tajikistan,0.282667356,0.281758344,0.284308858,0.288261514,0.292811194,0.298005331,0.305924533,0.309206687,0.312155278,0.303768234,0.326470189,0.252637545,0.259680771,0.263637105,0.262436961,0.249458727,0.259253153,0.253461911,0.255759466,0.273504589,0.279502451,0.312864854,0.312490317,0.32237476,0.324633696,0.326209984,0.322799526,0.319493435
TZA,"Tanzania, United Republic of",0.327635826,0.327670087,0.328868906,0.329973787,0.326266322,0.322543327,0.323071576,0.323641349,0.318315773,0.324701799,0.314135285,0.301253918,0.299595316,0.299416691,0.301659286,0.287960307,0.291460255,0.293480113,0.293407474,0.295331638,0.29571918,0.30635693,0.300826938,0.296173403,0.298562353,0.298549158,0.302281761,0.308469237
THA,Thailand,0.39165501,0.392993194,0.399287509,0.407590008,0.41256596,0.414552821,0.411258781,0.409733362,0.405652046,0.394709947,0.402624389,0.394032984,0.395239992,0.400141085,0.413663144,0.418245689,0.420255631,0.427305038,0.438052782,0.453771327,0.451517216,0.443860955,0.44775373,0.459140327,0.470355054,0.481929822,0.485113459,0.489771244
TLS,Timor-Leste,0.364675459,0.364675459,0.364675459,0.364675459,0.364675459,0.364675459,0.364675459,0.364675459,0.366004412,0.367440084,0.305786153,0.29272158,0.295112724,0.308348837,0.327090684,0.362429729,0.3719405,0.373725987,0.375979261,0.390277414,0.404759166,0.399307117,0.386432295,0.381787328,0.383995762,0.372352516,0.374569948,0.374568779
TGO,Togo,0.305353033,0.305346593,0.301369217,0.29738221,0.300396281,0.303439761,0.305079038,0.306764092,0.30049802,0.292982374,0.267672171,0.251851697,0.260270323,0.260329397,0.257904964,0.258358345,0.256524054,0.255826462,0.260664922,0.279497115,0.290732762,0.310840058,0.305137811,0.308648836,0.322783311,0.348215971,0.355207825,0.357799573
TON,Tonga,0.356380747,0.356650811,0.357200089,0.358108036,0.358031416,0.360092502,0.359677255,0.36183119,0.34767033,0.356085221,0.333841509,0.349726704,0.355597835,0.363666277,0.367990249,0.39354203,0.398675388,0.39950116,0.405424781,0.414319796,0.409354002,0.412194251,0.417201555,0.423442891,0.423880626,0.4244684,0.426896427,0.429733086
TTO,Trinidad and Tobago,0.406482541,0.40061645,0.404440026,0.404064151,0.397556582,0.391965041,0.389622389,0.387623317,0.383940147,0.386776851,0.407351922,0.324426891,0.331450714,0.331456486,0.329238266,0.338225694,0.344159351,0.340469492,0.346651543,0.3555336,0.35957055,0.347591094,0.348427409,0.341288865,0.336665016,0.337003638,0.338112221,0.338357674
TUN,Tunisia,0.363644985,0.365048054,0.366423448,0.368289999,0.37168549,0.373483109,0.380112639,0.387954065,0.392171542,0.395279818,0.397414805,0.421787504,0.41902893,0.423594435,0.429676538,0.427499214,0.429938701,0.422110677,0.421077169,0.435584228,0.429643299,0.418067371,0.420404199,0.419567088,0.428184179,0.440044391,0.434272646,0.436877835
TUR,Turkey,0.337341664,0.338708033,0.340850341,0.34165881,0.346901891,0.352125455,0.349060593,0.347060764,0.358379494,0.360281295,0.383550803,0.385616881,0.395276063,0.406094526,0.408308031,0.416830709,0.420392775,0.427496147,0.442350538,0.460065122,0.459296063,0.440464951,0.456321934,0.458920921,0.474572631,0.484594103,0.488573108,0.486580996
TKM,Turkmenistan,0.257780882,0.257831268,0.24880944,0.240172893,0.238580946,0.236712832,0.238374902,0.239931376,0.24138559,0.220674144,0.224448518,0.208508454,0.22389453,0.235776566,0.236394704,0.233270514,0.232753116,0.241167931,0.238985075,0.240460176,0.235618736,0.228426485,0.235834807,0.239564027,0.237713571,0.237294289,0.235621093,0.241139468
TUV,Tuvalu,0.633689317,0.633689317,0.635343443,0.636997569,0.636094092,0.635190615,0.635049027,0.634907439,0.634874946,0.635732538,0.596423972,0.571215477,0.554167657,0.541108016,0.549709477,0.540104448,0.533345433,0.504313743,0.499117359,0.541171942,0.55036428,0.5639704,0.5510798,0.571820623,0.582407893,0.598654605,0.615697279,0.623311853
UGA,Uganda,0.305437052,0.3055699,0.303896065,0.302240713,0.29373524,0.288076133,0.288257838,0.288688251,0.291462552,0.297218239,0.287654654,0.273992325,0.2777272,0.279729499,0.274869986,0.265255301,0.271414331,0.260054011,0.257659964,0.263098695,0.265561697,0.292532747,0.297593304,0.292665406,0.285220872,0.281938156,0.281261582,0.282670934
UKR,Ukraine,0.352162741,0.349498866,0.357656196,0.362672515,0.369719099,0.373927637,0.390366374,0.348719112,0.356757128,0.381433452,0.37317819,0.324665973,0.336545758,0.335105696,0.323148476,0.319612214,0.322587063,0.322708753,0.33505253,0.358880827,0.365502075,0.402285843,0.408205463,0.415832549,0.426933493,0.424400814,0.422511592,0.405508678
ARE,United Arab Emirates,0.397125605,0.397637691,0.398186244,0.399047272,0.404351311,0.410633426,0.425804486,0.439991949,0.425931712,0.427946925,0.439301608,0.477939076,0.485359312,0.487057075,0.482304139,0.508498466,0.522384196,0.530957996,0.556786476,0.581078836,0.579831939,0.564702844,0.572067738,0.573366071,0.576143569,0.582471745,0.584335271,0.587811467
GBR,United Kingdom,0.613876184,0.615939895,0.619443313,0.623163268,0.627487491,0.628262749,0.626169123,0.630010028,0.626610284,0.62501547,0.621389173,0.668031149,0.668219818,0.6656269,0.656438729,0.68200069,0.678949443,0.682155207,0.689427181,0.715225088,0.720639238,0.705042057,0.699300014,0.690939253,0.69392156,0.685407304,0.685725387,0.690574107
USA,United States,0.618124553,0.619822976,0.619258391,0.619808774,0.625529256,0.632291633,0.630386986,0.629160779,0.626046093,0.623536852,0.645608658,0.720865771,0.721856219,0.729951546,0.722891152,0.747948371,0.749763907,0.754232484,0.754026965,0.688715195,0.687096849,0.674793215,0.674286607,0.670708168,0.656535118,0.650558955,0.653645511,0.651190504
URY,Uruguay,0.415474111,0.414181883,0.418751034,0.42041835,0.418957186,0.419981735,0.420376029,0.417391002,0.420572676,0.409226988,0.408815078,0.404669396,0.417617018,0.41798897,0.430554811,0.441829367,0.442758547,0.461878383,0.478644913,0.497703282,0.492702884,0.487889214,0.488279852,0.492894803,0.493842124,0.499582243,0.512034555,0.514598405
UZB,Uzbekistan,0.297028004,0.294540041,0.289368318,0.284374836,0.286269217,0.287346377,0.301729231,0.314065327,0.315309057,0.29612677,0.26947898,0.231354429,0.245232056,0.254943851,0.251608955,0.238411433,0.2369805,0.246560059,0.261018435,0.286910069,0.292631924,0.330204628,0.338908565,0.374563432,0.382350166,0.38373561,0.407754609,0.418525789
VUT,Vanuatu,0.357843053,0.357889268,0.35881855,0.359768494,0.365204186,0.371246833,0.371091456,0.372529047,0.367993525,0.351524253,0.368106226,0.375323153,0.368782666,0.364942667,0.373440846,0.362247838,0.360804758,0.358706614,0.361252546,0.370596678,0.353196904,0.363184928,0.376499874,0.371650161,0.371795366,0.370108292,0.385290793,0.384451347
VEN,"Venezuela, Bolivarian Republic o",0.294588482,0.293929991,0.293604788,0.292353877,0.292920671,0.29323715,0.284086724,0.269380079,0.263222364,0.265684553,0.268767408,0.242418258,0.240128865,0.245238895,0.235947759,0.221033081,0.223971151,0.222358544,0.219783719,0.209422461,0.203657202,0.213978886,0.205471849,0.192609012,0.193247775,0.18637161,0.187638912,0.194386988
VNM,Viet Nam,0.345530633,0.346345172,0.346954339,0.34757248,0.34735972,0.346003375,0.341767569,0.33764916,0.338490551,0.338363452,0.35648693,0.362658008,0.368646614,0.36678219,0.367324449,0.348162219,0.355492696,0.355934075,0.365131727,0.374420473,0.379052384,0.399484503,0.401415273,0.406137445,0.414132334,0.424706917,0.427033689,0.431797003
YEM,Yemen,0.284559469,0.284567766,0.281552964,0.280023394,0.281091054,0.280642774,0.278401562,0.276456152,0.278952978,0.275439158,0.28392997,0.283617627,0.288417801,0.282145829,0.297040377,0.298611828,0.288741805,0.298849713,0.280498296,0.277346536,0.266509105,0.256576763,0.251606391,0.245377746,0.244755159,0.244164809,0.241888361,0.244421417
ZMB,Zambia,0.30964499,0.309729735,0.311893575,0.314064614,0.314789894,0.315658593,0.316520958,0.317286272,0.331772501,0.314716321,0.304184163,0.300581996,0.30643584,0.313252154,0.311323557,0.304094797,0.31142755,0.317720798,0.318086756,0.329924963,0.318153182,0.333220048,0.331873309,0.33247092,0.324370715,0.317471044,0.322763901,0.330052802
ZWE,Zimbabwe,0.277922661,0.276633725,0.272199943,0.267766698,0.248289097,0.228797485,0.222092376,0.215379768,0.219990854,0.213874141,0.201980305,0.197899198,0.192202528,0.178873871,0.170724136,0.161902404,0.161549888,0.171755826,0.176106859,0.182534433,0.192886985,0.207815536,0.209539827,0.213960073,0.21130938,0.213570613,0.21880803,0.219822154
